reader,selected_k,selected_k,recall_at_10,recall_at_10,recall_at_25,recall_at_25,recall_at_50,recall_at_50,mean_held_out_similarity,mean_held_out_similarity,median_held_out_similarity,median_held_out_similarity,mean_rank_percentile,mean_rank_percentile,median_rank_percentile,median_rank_percentile
,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std
you,5.6,0.8944271909999159,0.1631578947368421,0.05545080922554073,0.24526315789473685,0.05760694017899842,0.4089473684210526,0.11315177462029925,0.6596244040288424,0.016857722327912616,0.6588025450706482,0.017797791807099676,0.7542090602550945,0.04169191745439976,0.8236768802228411,0.04915862411177684
sarah,2.8,1.0954451150103324,0.014285714285714285,0.014940357616679919,0.03214285714285714,0.023282865732866604,0.08928571428571429,0.04724555912615341,0.555164792548333,0.01367231124356577,0.5660196661949157,0.015532248674850785,0.6519817400644469,0.033897687225081734,0.66593984962406,0.04017599362965712
shannon,2.8,1.7888543819998317,0.011842360706658901,0.008237681812959474,0.03158609978644923,0.00837145028624245,0.051349252572316054,0.02757429759329788,0.5932438590386103,0.01346304421346585,0.6040436446666717,0.017659259813818107,0.6556856981328926,0.023403442480578816,0.6715969989281886,0.04417428298764763
