reader,recall_at_10,recall_at_10,recall_at_25,recall_at_25,recall_at_50,recall_at_50,mean_held_out_similarity,mean_held_out_similarity,median_held_out_similarity,median_held_out_similarity,mean_rank_percentile,mean_rank_percentile,median_rank_percentile,median_rank_percentile
,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std
sarah,0.010714285714285714,0.015971914124998498,0.025,0.034809979802889156,0.05357142857142857,0.043740888263985325,0.5092772025348885,0.0066043231293796,0.5248575866222381,0.011121813098245493,0.612312030075188,0.01975588108942757,0.6233082706766917,0.03544317358679324
